	masa A		
t	x	y	
36,000	3,359E-2	6,589E-2
36,033		
36,067		
36,100		
36,133		
36,167	3,357E-2	6,563E-2
36,200		
36,233		
36,267		
36,300		
36,333	3,356E-2	6,558E-2
36,367		
36,400		
36,433		
36,467		
36,500	3,359E-2	6,536E-2
36,533		
36,567		
36,600		
36,633		
36,667	3,358E-2	6,513E-2
36,700		
36,733		
36,767		
36,800		
36,833	3,356E-2	6,491E-2
36,867		
36,900		
36,933		
36,967		
37,000	3,355E-2	6,473E-2
37,033		
37,067		
37,100		
37,133		
37,167	3,354E-2	6,460E-2
37,200		
37,233		
37,267		
37,300		
37,333	3,353E-2	6,451E-2
37,367		
37,400		
37,433		
37,467		
37,500	3,352E-2	6,433E-2
37,533		
37,567		
37,600		
37,633		
37,667	3,351E-2	6,416E-2
37,700		
37,733		
37,767		
37,800		
37,833	3,349E-2	6,389E-2
37,867		
37,900		
37,933		
37,967		
38,000	3,347E-2	6,367E-2
38,033		
38,067		
38,100		
38,133		
38,167	3,346E-2	6,345E-2
38,200		
38,233		
38,267		
38,300		
38,333	3,340E-2	6,327E-2
38,367		
38,400		
38,433		
38,467		
38,500	3,339E-2	6,309E-2
38,533		
38,567		
38,600		
38,633		
38,667	3,338E-2	6,301E-2
38,700		
38,733		
38,767		
38,800		
38,833	3,341E-2	6,278E-2
38,867		
38,900		
38,933		
38,967		
39,000	3,339E-2	6,260E-2
39,033		
39,067		
39,100		
39,133		
39,167	3,342E-2	6,238E-2
39,200		
39,233		
39,267		
39,300		
39,333	3,341E-2	6,224E-2
39,367		
39,400		
39,433		
39,467		
39,500	3,343E-2	6,189E-2
39,533		
39,567		
39,600		
39,633		
39,667	3,343E-2	6,189E-2
39,700		
39,733		
39,767		
39,800		
39,833	3,346E-2	6,157E-2
39,867		
39,900		
39,933		
39,967		
40,000	3,345E-2	6,144E-2
40,033		
40,067		
40,100		
40,133		
40,167	3,343E-2	6,122E-2
40,200		
40,233		
40,267		
40,300		
40,333	3,341E-2	6,095E-2
40,367		
40,400		
40,433		
40,467		
40,500	3,341E-2	6,091E-2
40,533		
40,567		
40,600		
40,633		
40,667	3,326E-2	6,078E-2
40,700		
40,733		
40,767		
40,800		
40,833	3,329E-2	6,051E-2
40,867		
40,900		
40,933		
40,967		
41,000	3,327E-2	6,025E-2
41,033		
41,067		
41,100		
41,133		
41,167	3,326E-2	6,007E-2
41,200		
41,233		
41,267		
41,300		
41,333	3,325E-2	5,998E-2
41,367		
41,400		
41,433		
41,467		
41,500	3,324E-2	5,980E-2
41,533		
41,567		
41,600		
41,633		
41,667	3,327E-2	5,967E-2
41,700		
41,733		
41,767		
41,800		
41,833	3,326E-2	5,949E-2
41,867		
41,900		
41,933		
41,967		
42,000	3,333E-2	5,917E-2
42,033		
42,067		
42,100		
42,133		
42,167	3,327E-2	5,895E-2
42,200		
42,233		
42,267		
42,300		
42,333	3,325E-2	5,873E-2
42,367		
42,400		
42,433		
42,467		
42,500	3,324E-2	5,860E-2
42,533		
42,567		
42,600		
42,633		
42,667	3,324E-2	5,860E-2
42,700		
42,733		
42,767		
42,800		
42,833	3,323E-2	5,842E-2
42,867		
42,900		
42,933		
42,967		
43,000	3,321E-2	5,815E-2
43,033		
43,067		
43,100		
43,133		
43,167	3,319E-2	5,789E-2
43,200		
43,233		
43,267		
43,300		
43,333	3,326E-2	5,766E-2
43,367		
43,400		
43,433		
43,467		
43,500	3,325E-2	5,739E-2
43,533		
43,567		
43,600		
43,633		
43,667	3,324E-2	5,726E-2
43,700		
43,733		
43,767		
43,800		
43,833	3,328E-2	5,721E-2
43,867		
43,900		
43,933		
43,967		
44,000	3,322E-2	5,704E-2
44,033		
44,067		
44,100		
44,133		
44,167	3,321E-2	5,686E-2
44,200		
44,233		
44,267		
44,300		
44,333	3,315E-2	5,668E-2
44,367		
44,400		
44,433		
44,467		
44,500	3,313E-2	5,646E-2
44,533		
44,567		
44,600		
44,633		
44,667	3,313E-2	5,633E-2
44,700		
44,733		
44,767		
44,800		
44,833	3,311E-2	5,615E-2
44,867		
44,900		
44,933		
44,967		
45,000	3,310E-2	5,597E-2
45,033		
45,067		
45,100		
45,133		
45,167	3,308E-2	5,575E-2
45,200		
45,233		
45,267		
45,300		
45,333	3,307E-2	5,553E-2
45,367		
45,400		
45,433		
45,467		
45,500	3,306E-2	5,540E-2
45,533		
45,567		
45,600		
45,633		
45,667	3,318E-2	5,521E-2
45,700		
45,733		
45,767		
45,800		
45,833	3,316E-2	5,499E-2
45,867		
45,900		
45,933		
45,967		
46,000	3,315E-2	5,481E-2
46,033		
46,067		
46,100		
46,133		
46,167	3,314E-2	5,463E-2
46,200		
46,233		
46,267		
46,300		
46,333	3,312E-2	5,432E-2
46,367		
46,400		
46,433		
46,467		
46,500	3,309E-2	5,401E-2
46,533		
46,567		
46,600		
46,633		
46,667	3,308E-2	5,388E-2
46,700		
46,733		
46,767		
46,800		
46,833	3,308E-2	5,383E-2
46,867		
46,900		
46,933		
46,967		
47,000	3,307E-2	5,370E-2
47,033		
47,067		
47,100		
47,133		
47,167	3,307E-2	5,370E-2
47,200		
47,233		
47,267		
47,300		
47,333	3,310E-2	5,343E-2
47,367		
47,400		
47,433		
47,467		
47,500	3,309E-2	5,330E-2
47,533		
47,567		
47,600		
47,633		
47,667	3,307E-2	5,312E-2
47,700		
47,733		
47,767		
47,800		
47,833	3,302E-2	5,294E-2
47,867		
47,900		
47,933		
47,967		
48,000	3,300E-2	5,277E-2
48,033		
48,067		
48,100		
48,133		
48,167	3,295E-2	5,259E-2
48,200		
48,233		
48,267		
48,300		
48,333	3,294E-2	5,241E-2
48,367		
48,400		
48,433		
48,467		
48,500	3,292E-2	5,224E-2
48,533		
48,567		
48,600		
48,633		
48,667	3,291E-2	5,206E-2
48,700		
48,733		
48,767		
48,800		
48,833	3,285E-2	5,188E-2
48,867		
48,900		
48,933		
48,967		
49,000	3,284E-2	5,171E-2
49,033		
49,067		
49,100		
49,133		
49,167	3,283E-2	5,153E-2
49,200		
49,233		
49,267		
49,300		
49,333	3,281E-2	5,135E-2
49,367		
49,400		
49,433		
49,467		
49,500	3,280E-2	5,122E-2
49,533		
49,567		
49,600		
49,633		
49,667	3,280E-2	5,113E-2
49,700		
49,733		
49,767		
49,800		
49,833	3,279E-2	5,100E-2
49,867		
49,900		
49,933		
49,967		
50,000	3,278E-2	5,086E-2
50,033		
50,067		
50,100		
50,133		
50,167	3,272E-2	5,064E-2
50,200		
50,233		
50,267		
50,300		
50,333	3,271E-2	5,047E-2
50,367		
50,400		
50,433		
50,467		
50,500	3,269E-2	5,029E-2
50,533		
50,567		
50,600		
50,633		
50,667	3,268E-2	5,011E-2
50,700		
50,733		
50,767		
50,800		
50,833	3,267E-2	4,998E-2
50,867		
50,900		
50,933		
50,967		
51,000	3,266E-2	4,985E-2
51,033		
51,067		
51,100		
51,133		
51,167	3,265E-2	4,971E-2
51,200		
51,233		
51,267		
51,300		
51,333	3,264E-2	4,958E-2
51,367		
51,400		
51,433		
51,467		
51,500	3,263E-2	4,945E-2
51,533		
51,567		
51,600		
51,633		
51,667	3,262E-2	4,922E-2
51,700		
51,733		
51,767		
51,800		
51,833	3,260E-2	4,900E-2
51,867		
51,900		
51,933		
51,967		
52,000	3,259E-2	4,882E-2
52,033		
52,067		
52,100		
52,133		
52,167	3,258E-2	4,869E-2
52,200		
52,233		
52,267		
52,300		
52,333	3,257E-2	4,860E-2
52,367		
52,400		
52,433		
52,467		
52,500	3,256E-2	4,838E-2
52,533		
52,567		
52,600		
52,633		
52,667	3,255E-2	4,829E-2
52,700		
52,733		
52,767		
52,800		
52,833	3,254E-2	4,807E-2
52,867		
52,900		
52,933		
52,967		
53,000	3,251E-2	4,767E-2
53,033		
53,067		
53,100		
53,133		
53,167	3,250E-2	4,754E-2
53,200		
53,233		
53,267		
53,300		
53,333	3,249E-2	4,745E-2
53,367		
53,400		
53,433		
53,467		
53,500	3,248E-2	4,727E-2
53,533		
53,567		
53,600		
53,633		
53,667	3,248E-2	4,727E-2
53,700		
53,733		
53,767		
53,800		
53,833	3,247E-2	4,709E-2
53,867		
53,900		
53,933		
53,967		
54,000	3,250E-2	4,696E-2
54,033		
54,067		
54,100		
54,133		
54,167	3,249E-2	4,682E-2
54,200		
54,233		
54,267		
54,300		
54,333	3,248E-2	4,660E-2
54,367		
54,400		
54,433		
54,467		
54,500	3,246E-2	4,638E-2
54,533		
54,567		
54,600		
54,633		
54,667	3,245E-2	4,620E-2
54,700		
54,733		
54,767		
54,800		
54,833	3,243E-2	4,602E-2
54,867		
54,900		
54,933		
54,967		
55,000	3,242E-2	4,585E-2
55,033		
55,067		
55,100		
55,133		
55,167	3,242E-2	4,580E-2
55,200		
55,233		
55,267		
55,300		
55,333	3,241E-2	4,571E-2
55,367		
55,400		
55,433		
55,467		
55,500	3,240E-2	4,558E-2
55,533		
55,567		
55,600		
55,633		
55,667	3,239E-2	4,545E-2
55,700		
55,733		
55,767		
55,800		
55,833	3,238E-2	4,531E-2
55,867		
55,900		
55,933		
55,967		
56,000	3,238E-2	4,527E-2
56,033		
56,067		
56,100		
56,133		
56,167	3,237E-2	4,513E-2
56,200		
56,233		
56,267		
56,300		
56,333	3,236E-2	4,496E-2
56,367		
56,400		
56,433		
56,467		
56,500	3,235E-2	4,478E-2
56,533		
56,567		
56,600		
56,633		
56,667	3,233E-2	4,460E-2
56,700		
56,733		
56,767		
56,800		
56,833	3,232E-2	4,442E-2
56,867		
56,900		
56,933		
56,967		
57,000	3,226E-2	4,425E-2
57,033		
57,067		
57,100		
57,133		
57,167	3,225E-2	4,407E-2
57,200		
57,233		
57,267		
57,300		
57,333	3,228E-2	4,389E-2
57,367		
57,400		
57,433		
57,467		
57,500	3,227E-2	4,371E-2
57,533		
57,567		
57,600		
57,633		
57,667	3,226E-2	4,354E-2
57,700		
57,733		
57,767		
57,800		
57,833	3,224E-2	4,336E-2
57,867		
57,900		
57,933		
57,967		
58,000	3,223E-2	4,323E-2
58,033		
58,067		
58,100		
58,133		
58,167	3,223E-2	4,318E-2
58,200		
58,233		
58,267		
58,300		
58,333	3,222E-2	4,300E-2
58,367		
58,400		
58,433		
58,467		
58,500	3,221E-2	4,291E-2
58,533		
58,567		
58,600		
58,633		
58,667	3,221E-2	4,283E-2
58,700		
58,733		
58,767		
58,800		
58,833	3,219E-2	4,265E-2
58,867		
58,900		
58,933		
58,967		
59,000	3,214E-2	4,252E-2
59,033		
59,067		
59,100		
59,133		
59,167	3,213E-2	4,243E-2
59,200		
59,233		
59,267		
59,300		
59,333	3,212E-2	4,230E-2
59,367		
59,400		
59,433		
59,467		
59,500	3,211E-2	4,216E-2
59,533		
59,567		
59,600		
59,633		
59,667	3,210E-2	4,194E-2
59,700		
59,733		
59,767		
59,800		
59,833	3,209E-2	4,185E-2
59,867		
59,900		
59,933		
59,967		
60,000	3,208E-2	4,176E-2
60,033		
60,067		
60,100		
60,133		
60,167	3,208E-2	4,167E-2
60,200		
60,233		
60,267		
60,300		
60,333	3,207E-2	4,159E-2
60,367		
60,400		
60,433		
60,467		
60,500	3,206E-2	4,141E-2
60,533		
60,567		
60,600		
60,633		
60,667	3,203E-2	4,105E-2
60,700		
60,733		
60,767		
60,800		
60,833	3,202E-2	4,087E-2
60,867		
60,900		
60,933		
60,967		
61,000	3,201E-2	4,070E-2
61,033		
61,067		
61,100		
61,133		
61,167	3,199E-2	4,039E-2
61,200		
61,233		
61,267		
61,300		
61,333	3,197E-2	4,016E-2
61,367		
61,400		
61,433		
61,467		
61,500	3,196E-2	4,003E-2
61,533		
61,567		
61,600		
61,633		
61,667	3,195E-2	3,985E-2
61,700		
61,733		
61,767		
61,800		
